HexData,SrcIP,DstIP,SrcPort,DstPort,TEID,Label
450000248e8c4000401100000a0a58d90a0a36d4086808680010000030ff001400095b1f00000000,10.10.72.98,10.10.54.212,2152,2152,0,0
450000248ac24000401100000a0a40e60a0a9235086808680010000030ff00140007243600000000,10.10.24.193,10.10.146.53,2152,2152,0,0
450000242aec4000401100000a0a98360a0a86fe851908680010000030ff00140009ff4c00000000,10.10.152.54,10.10.134.254,2152,2152,0,0
4500002440b84000401100000a0a14f00a0ab31c086808680010000030ff00140000000000000000,10.10.20.240,10.10.179.28,2152,2152,0,0
450000240d404000401100000a0a5a8a0a0ab75d086808680010000030ff0014000f8af800000000,10.10.22.211,10.10.183.93,2152,2152,0,0
4500002472874000401100000a0a6b550a0ab750086808680010000030ff00140000000000000000,10.10.107.85,10.10.183.80,2152,2152,0,0
450000244e454000401100000a0a62ea0a0ac174086808680010000030ff00140005c59f00000000,10.10.227.23,10.10.193.116,2152,2152,0,0
450000243df14000401100000a0aecaf0a0a8381cca708680010000030ff0014000dd09600000000,10.10.236.175,10.10.131.129,2152,2152,0,0
4500002442d94000401100000a0a70210a0a39bf086808680010000030ff0014000b101200000000,10.10.87.154,10.10.57.191,2152,2152,0,0
45000024be044000401100000a0a88850a0a1121086808680010000030ff0014000c0ba600000000,10.10.62.117,10.10.17.33,2152,2152,0,0
45000024b6b94000401100000a0a99060a0a87aa086808680010000030ff0014000106a800000000,10.10.238.32,10.10.135.170,2152,2152,0,0
45000024bb324000401100000a0a0a3a0a0aad54086808680010000030ff00140006b49600000000,10.10.12.180,10.10.173.84,2152,2152,0,0
45000024007b4000401100000a0ad4690a0a34e6086808680010000030ff00140000000000000000,10.10.212.105,10.10.52.230,2152,2152,0,0
45000024154e4000401100000a0a02aa0a0a53c2c2fc08680010000030ff00140002e39800000000,10.10.2.170,10.10.83.194,2152,2152,0,0
4500002483d64000401100000a0adb6d0a0a4f2142a908680010000030ff00140007407400000000,10.10.219.109,10.10.79.33,2152,2152,0,0
450000244a6b4000401100000a0aef060a0acb42086808680010000030ff00140006efeb00000000,10.10.158.143,10.10.203.66,2152,2152,0,0
45000024eaa14000401100000a0aba000a0a85fb086808680010000030ff0014000049ad00000000,10.10.82.15,10.10.133.251,2152,2152,0,0
4500002466f74000401100000a0a599a0a0a8536086808680010000030ff00140005876a00000000,10.10.1.39,10.10.133.54,2152,2152,0,0
4500002462874000401100000a0adc420a0ae742086808680010000030ff0014000c629b00000000,10.10.42.225,10.10.231.66,2152,2152,0,0
45000024335b4000401100000a0a43f70a0a1b5d086808680010000030ff00140000000000000000,10.10.67.247,10.10.27.93,2152,2152,0,0
45000024cb614000401100000a0a1ca90a0a4227086808680010000030ff001400076c9400000000,10.10.129.244,10.10.66.39,2152,2152,0,0
450000242cbd4000401100000a0a17360a0afb1d086808680010000030ff00140000000000000000,10.10.23.54,10.10.251.29,2152,2152,0,0
4500002458fd4000401100000a0a98e40a0a1ddfd45808680010000030ff00140008bfd500000000,10.10.152.228,10.10.29.223,2152,2152,0,0
450000245e644000401100000a0a58a50a0a7b76086808680010000030ff00140007cdef00000000,10.10.182.139,10.10.123.118,2152,2152,0,0
4500002404a44000401100000a0a68570a0aed98086808680010000030ff00140000000000000000,10.10.104.87,10.10.237.152,2152,2152,0,0
450000242de14000401100000a0a8af90a0a8610086808680010000030ff00140000000000000000,10.10.138.249,10.10.134.16,2152,2152,0,0
450000249f704000401100000a0a18d60a0aca1718b008680010000030ff0014000c54c000000000,10.10.24.214,10.10.202.23,2152,2152,0,0
450000243c9d4000401100000a0abf2d0a0a44a2086808680010000030ff001400088bf200000000,10.10.66.74,10.10.68.162,2152,2152,0,0
4500002485344000401100000a0afc3a0a0a2ac9086808680010000030ff00140000000000000000,10.10.252.58,10.10.42.201,2152,2152,0,0
4500002429e14000401100000a0a7c570a0a2a47086808680010000030ff0014000c319000000000,10.10.63.134,10.10.42.71,2152,2152,0,0
450000241c6f4000401100000a0a09c60a0acb55086808680010000030ff0014000ba3c500000000,10.10.124.36,10.10.203.85,2152,2152,0,0
450000248fa54000401100000a0ac6c00a0af4b0086808680010000030ff00140007afb900000000,10.10.107.119,10.10.244.176,2152,2152,0,0
45000024cf154000401100000a0ab8f40a0a1dbc199508680010000030ff00140005f77800000000,10.10.184.244,10.10.29.188,2152,2152,0,0
450000248d044000401100000a0aad920a0a5b0c086808680010000030ff00140000a1bd00000000,10.10.125.212,10.10.91.12,2152,2152,0,0
45000024c88c4000401100000a0a3d980a0af6b8086808680010000030ff00140001771c00000000,10.10.110.19,10.10.246.184,2152,2152,0,0
45000024fc3e4000401100000a0aeed10a0ad788086808680010000030ff0014000282fa00000000,10.10.137.209,10.10.215.136,2152,2152,0,0
4500002418a64000401100000a0a98e20a0a6cbf086808680010000030ff00140000000000000000,10.10.152.226,10.10.108.191,2152,2152,0,0
450000244cea4000401100000a0aea5a0a0ab7214d2e08680010000030ff0014000a37b700000000,10.10.234.90,10.10.183.33,2152,2152,0,0
45000024d0b14000401100000a0a56bb0a0ad981086808680010000030ff00140000000000000000,10.10.86.187,10.10.217.129,2152,2152,0,0
45000024fb114000401100000a0a1ef60a0a8dd09e8808680010000030ff001400032ff500000000,10.10.30.246,10.10.141.208,2152,2152,0,0
4500002424344000401100000a0acc790a0ad7b0086808680010000030ff00140000000000000000,10.10.204.121,10.10.215.176,2152,2152,0,0
45000024683d4000401100000a0ad8150a0a0d1163d808680010000030ff0014000fee0d00000000,10.10.216.21,10.10.13.17,2152,2152,0,0
45000024c7cf4000401100000a0a13e20a0a764f086808680010000030ff001400001dac00000000,10.10.242.26,10.10.118.79,2152,2152,0,0
45000024e4304000401100000a0a93b80a0a0e0b086808680010000030ff00140000000000000000,10.10.147.184,10.10.14.11,2152,2152,0,0
45000024c63c4000401100000a0a2af20a0a5ec7d65d08680010000030ff0014000f96a900000000,10.10.42.242,10.10.94.199,2152,2152,0,0
450000242fda4000401100000a0ae7950a0a5b56bf6608680010000030ff0014000ac0d000000000,10.10.231.149,10.10.91.86,2152,2152,0,0
45000024ea694000401100000a0a21520a0a9131086808680010000030ff00140000000000000000,10.10.33.82,10.10.145.49,2152,2152,0,0
4500002497104000401100000a0a21ec0a0a2c2e086808680010000030ff00140000000000000000,10.10.33.236,10.10.44.46,2152,2152,0,0
4500002499d44000401100000a0af8b90a0a9ff5086808680010000030ff0014000f4f1c00000000,10.10.62.115,10.10.159.245,2152,2152,0,0
45000024f8f84000401100000a0afc310a0ae615086808680010000030ff00140000000000000000,10.10.252.49,10.10.230.21,2152,2152,0,0
4500002460254000401100000a0a5a2e0a0aec8e086808680010000030ff00140000000000000000,10.10.90.46,10.10.236.142,2152,2152,0,0
450000240c034000401100000a0ab92e0a0a5bc4086808680010000030ff00140000c5ff00000000,10.10.142.107,10.10.91.196,2152,2152,0,0
450000242da04000401100000a0aa8550a0a73fc086808680010000030ff00140000000000000000,10.10.168.85,10.10.115.252,2152,2152,0,0
45000024f58e4000401100000a0a5ad80a0a7614b25008680010000030ff001400032f3b00000000,10.10.90.216,10.10.118.20,2152,2152,0,0
450000242c004000401100000a0ae8bf0a0ac8c0086808680010000030ff00140000000000000000,10.10.232.191,10.10.200.192,2152,2152,0,0
450000246dee4000401100000a0adfcf0a0a4e02df4708680010000030ff0014000faf5200000000,10.10.223.207,10.10.78.2,2152,2152,0,0
450000247aee4000401100000a0acecb0a0a7197086808680010000030ff0014000c05d700000000,10.10.162.0,10.10.113.151,2152,2152,0,0
45000024e3604000401100000a0a218d0a0ad3dbb61108680010000030ff00140003044500000000,10.10.33.141,10.10.211.219,2152,2152,0,0
45000024712b4000401100000a0af2870a0a951d086808680010000030ff0014000f348800000000,10.10.233.59,10.10.149.29,2152,2152,0,0
45000024b3014000401100000a0a150c0a0abf78086808680010000030ff0014000f17ab00000000,10.10.110.241,10.10.191.120,2152,2152,0,0
45000024d05e4000401100000a0a2c0b0a0a7e58086808680010000030ff00140000000000000000,10.10.44.11,10.10.126.88,2152,2152,0,0
4500002459f84000401100000a0a57640a0a06b2086808680010000030ff00140000000000000000,10.10.87.100,10.10.6.178,2152,2152,0,0
450000246f354000401100000a0afe8b0a0a74b4086808680010000030ff001400060eab00000000,10.10.249.146,10.10.116.180,2152,2152,0,0
4500002420774000401100000a0a24950a0a4b92086808680010000030ff0014000ff9aa00000000,10.10.130.137,10.10.75.146,2152,2152,0,0
4500002447c74000401100000a0a788f0a0a040b4bb208680010000030ff0014000202be00000000,10.10.120.143,10.10.4.11,2152,2152,0,0
45000024d1fd4000401100000a0a08d30a0af66a125308680010000030ff00140006db7f00000000,10.10.8.211,10.10.246.106,2152,2152,0,0
45000024235a4000401100000a0a5eac0a0a0e56086808680010000030ff00140000003600000000,10.10.222.246,10.10.14.86,2152,2152,0,0
45000024f0924000401100000a0ae9a00a0a650a918208680010000030ff0014000f60ef00000000,10.10.233.160,10.10.101.10,2152,2152,0,0
4500002411214000401100000a0a46580a0a300e086808680010000030ff00140000000000000000,10.10.70.88,10.10.48.14,2152,2152,0,0
4500002466584000401100000a0a14630a0abece086808680010000030ff0014000cab6900000000,10.10.25.70,10.10.190.206,2152,2152,0,0
450000246c2a4000401100000a0ab0230a0a5500086808680010000030ff00140000000000000000,10.10.176.35,10.10.85.0,2152,2152,0,0
450000246e384000401100000a0a1e590a0a1402086808680010000030ff0014000824a600000000,10.10.186.0,10.10.20.2,2152,2152,0,0
450000249f134000401100000a0aac950a0afd21086808680010000030ff00140000000000000000,10.10.172.149,10.10.253.33,2152,2152,0,0
45000024cca84000401100000a0aa0d30a0a1177086808680010000030ff00140000000000000000,10.10.160.211,10.10.17.119,2152,2152,0,0
45000024cde54000401100000a0aea6d0a0adcb5086808680010000030ff00140000000000000000,10.10.234.109,10.10.220.181,2152,2152,0,0
45000024f2404000401100000a0aacd10a0af8ae086808680010000030ff00140000000000000000,10.10.172.209,10.10.248.174,2152,2152,0,0
45000024d6744000401100000a0a3da40a0a8376086808680010000030ff0014000b172100000000,10.10.219.62,10.10.131.118,2152,2152,0,0
4500002451494000401100000a0aa4c60a0ada73086808680010000030ff001400071b0b00000000,10.10.109.197,10.10.218.115,2152,2152,0,0
450000242d244000401100000a0a86f50a0a8f47219f08680010000030ff00140005bc2100000000,10.10.134.245,10.10.143.71,2152,2152,0,0
45000024572d4000401100000a0a45710a0ada81086808680010000030ff001400059a2600000000,10.10.137.6,10.10.218.129,2152,2152,0,0
45000024a06c4000401100000a0a55840a0abd47e87a08680010000030ff001400044ba800000000,10.10.85.132,10.10.189.71,2152,2152,0,0
4500002431bb4000401100000a0acf8b0a0aa31b086808680010000030ff0014000b06eb00000000,10.10.30.63,10.10.163.27,2152,2152,0,0
45000024513b4000401100000a0aaaf20a0a3a33086808680010000030ff00140000000000000000,10.10.170.242,10.10.58.51,2152,2152,0,0
4500002421ac4000401100000a0a17480a0a6550086808680010000030ff00140000000000000000,10.10.23.72,10.10.101.80,2152,2152,0,0
4500002436974000401100000a0a4bbd0a0a6c5d086808680010000030ff00140000000000000000,10.10.75.189,10.10.108.93,2152,2152,0,0
450000243ca04000401100000a0a12200a0af745086808680010000030ff0014000a4cd000000000,10.10.81.34,10.10.247.69,2152,2152,0,0
45000024e6284000401100000a0adb180a0a1945086808680010000030ff0014000a9ca400000000,10.10.34.138,10.10.25.69,2152,2152,0,0
4500002429be4000401100000a0a7da30a0ae542341708680010000030ff0014000ecb9d00000000,10.10.125.163,10.10.229.66,2152,2152,0,0
450000241cc34000401100000a0ae5d40a0a753ac04b08680010000030ff0014000e3ded00000000,10.10.229.212,10.10.117.58,2152,2152,0,0
45000024df394000401100000a0acbea0a0adf3e086808680010000030ff001400029c3b00000000,10.10.67.3,10.10.223.62,2152,2152,0,0
450000245c9e4000401100000a0a93070a0ac5a2086808680010000030ff00140003180200000000,10.10.204.36,10.10.197.162,2152,2152,0,0
4500002472af4000401100000a0ac6880a0a8cf3086808680010000030ff001400059dca00000000,10.10.48.87,10.10.140.243,2152,2152,0,0
4500002463704000401100000a0aab600a0a4777086808680010000030ff00140000000000000000,10.10.171.96,10.10.71.119,2152,2152,0,0
45000024e77a4000401100000a0a9da10a0a0bb8086808680010000030ff00140000000000000000,10.10.157.161,10.10.11.184,2152,2152,0,0
45000024ba214000401100000a0a9c900a0ad24f086808680010000030ff00140000e50d00000000,10.10.255.172,10.10.210.79,2152,2152,0,0
4500002494b54000401100000a0a98630a0ab42918eb08680010000030ff00140002546d00000000,10.10.152.99,10.10.180.41,2152,2152,0,0
45000024caca4000401100000a0aab6d0a0ae559a0af08680010000030ff00140001ed8d00000000,10.10.171.109,10.10.229.89,2152,2152,0,0
45000024456b4000401100000a0a9ba10a0a06d03f6808680010000030ff0014000f1c1100000000,10.10.155.161,10.10.6.208,2152,2152,0,0
450000246a3f4000401100000a0adbb50a0ade9b086808680010000030ff0014000eda5100000000,10.10.33.42,10.10.222.155,2152,2152,0,0
4500002422ae4000401100000a0a1ebd0a0a8872086808680010000030ff00140005265600000000,10.10.26.203,10.10.136.114,2152,2152,0,0
45000024da5d4000401100000a0a6bfe0a0aa9fb086808680010000030ff0014000df1eb00000000,10.10.12.63,10.10.169.251,2152,2152,0,0
45000024dcc44000401100000a0a81430a0aaffa086808680010000030ff00140000000000000000,10.10.129.67,10.10.175.250,2152,2152,0,0
450000241d214000401100000a0a45da0a0af7a8086808680010000030ff00140007dcb300000000,10.10.30.118,10.10.247.168,2152,2152,0,0
45000024b4754000401100000a0ad58d0a0a211e086808680010000030ff00140000000000000000,10.10.213.141,10.10.33.30,2152,2152,0,0
450000245fb44000401100000a0ad07b0a0a38a0086808680010000030ff0014000c25a000000000,10.10.154.86,10.10.56.160,2152,2152,0,0
450000249bb14000401100000a0a3e650a0a07ea086808680010000030ff00140000000000000000,10.10.62.101,10.10.7.234,2152,2152,0,0
450000240d074000401100000a0a4d000a0a4e57086808680010000030ff001400059db200000000,10.10.43.186,10.10.78.87,2152,2152,0,0
45000024f9674000401100000a0a8fd60a0a9735086808680010000030ff00140000000000000000,10.10.143.214,10.10.151.53,2152,2152,0,0
45000024032b4000401100000a0afe460a0acfeb086808680010000030ff00140000000000000000,10.10.254.70,10.10.207.235,2152,2152,0,0
45000024e7e14000401100000a0a56480a0a0ef1086808680010000030ff0014000218f800000000,10.10.62.30,10.10.14.241,2152,2152,0,0
4500002438184000401100000a0af4930a0afdb7086808680010000030ff00140000000000000000,10.10.244.147,10.10.253.183,2152,2152,0,0
450000242b8f4000401100000a0a0e380a0ad4ac086808680010000030ff00140005930300000000,10.10.149.45,10.10.212.172,2152,2152,0,0
45000024f69a4000401100000a0ade620a0a1f55086808680010000030ff001400056ae800000000,10.10.168.123,10.10.31.85,2152,2152,0,0
4500002418f44000401100000a0a05370a0a23ad086808680010000030ff0014000aa8a400000000,10.10.88.80,10.10.35.173,2152,2152,0,0
45000024fb664000401100000a0abbe90a0ab96f086808680010000030ff0014000af41200000000,10.10.243.37,10.10.185.111,2152,2152,0,0
45000024fa0a4000401100000a0a02fa0a0a2208086808680010000030ff00140003abbd00000000,10.10.80.227,10.10.34.8,2152,2152,0,0
450000247fed4000401100000a0ab0320a0ad32a086808680010000030ff0014000316b400000000,10.10.194.59,10.10.211.42,2152,2152,0,0
4500002440314000401100000a0af9bf0a0abd98086808680010000030ff00140000000000000000,10.10.249.191,10.10.189.152,2152,2152,0,0
450000240bcc4000401100000a0a2d460a0a5edb086808680010000030ff00140000000000000000,10.10.45.70,10.10.94.219,2152,2152,0,0
45000024b90d4000401100000a0a0aed0a0a148e0ce908680010000030ff0014000c941900000000,10.10.10.237,10.10.20.142,2152,2152,0,0
45000024a7c64000401100000a0a0bec0a0a1080086808680010000030ff001400033bd400000000,10.10.211.166,10.10.16.128,2152,2152,0,0
450000243fc24000401100000a0aa57e0a0a392c086808680010000030ff0014000a8bdb00000000,10.10.247.253,10.10.57.44,2152,2152,0,0
4500002433a64000401100000a0a09110a0afadc793e08680010000030ff00140004befd00000000,10.10.9.17,10.10.250.220,2152,2152,0,0
4500002419514000401100000a0a57b50a0a0d10086808680010000030ff00140000000000000000,10.10.87.181,10.10.13.16,2152,2152,0,0
450000247bfd4000401100000a0a94160a0a6e08086808680010000030ff0014000d800800000000,10.10.226.101,10.10.110.8,2152,2152,0,0
4500002455504000401100000a0a6d960a0a90520dab08680010000030ff0014000d1b5000000000,10.10.109.150,10.10.144.82,2152,2152,0,0
45000024c9cd4000401100000a0af4dc0a0aa255086808680010000030ff00140000000000000000,10.10.244.220,10.10.162.85,2152,2152,0,0
45000024abd04000401100000a0a59b90a0a8aee086808680010000030ff001400021f5700000000,10.10.168.125,10.10.138.238,2152,2152,0,0
450000248f8e4000401100000a0a5df70a0afe3c086808680010000030ff0014000e353000000000,10.10.23.115,10.10.254.60,2152,2152,0,0
450000249f154000401100000a0a1dd80a0afbfd086808680010000030ff00140000000000000000,10.10.29.216,10.10.251.253,2152,2152,0,0
450000240b014000401100000a0a39680a0aa6f1086808680010000030ff00140000000000000000,10.10.57.104,10.10.166.241,2152,2152,0,0
45000024d3304000401100000a0a46870a0a4eac086808680010000030ff0014000a90a200000000,10.10.211.72,10.10.78.172,2152,2152,0,0
4500002425a34000401100000a0aea5a0a0abf4f086808680010000030ff0014000aebc500000000,10.10.226.123,10.10.191.79,2152,2152,0,0
45000024461a4000401100000a0a84bd0a0a9ada086808680010000030ff00140000000000000000,10.10.132.189,10.10.154.218,2152,2152,0,0
450000246d604000401100000a0a98820a0afbcd086808680010000030ff001400075f4100000000,10.10.212.148,10.10.251.205,2152,2152,0,0
450000241f4f4000401100000a0a02310a0a2190086808680010000030ff00140000000000000000,10.10.2.49,10.10.33.144,2152,2152,0,0
4500002453764000401100000a0a0b000a0adc27086808680010000030ff00140003017f00000000,10.10.187.165,10.10.220.39,2152,2152,0,0
45000024df594000401100000a0a53770a0a4f18086808680010000030ff0014000bb77900000000,10.10.169.118,10.10.79.24,2152,2152,0,0
4500002442474000401100000a0a76f70a0a0bc6086808680010000030ff0014000573c100000000,10.10.60.170,10.10.11.198,2152,2152,0,0
450000248a864000401100000a0a36ff0a0a13b6176608680010000030ff00140004087600000000,10.10.54.255,10.10.19.182,2152,2152,0,0
45000024cbaf4000401100000a0a50860a0a655f086808680010000030ff00140000000000000000,10.10.80.134,10.10.101.95,2152,2152,0,0
4500002406cd4000401100000a0a0dfd0a0ad20e086808680010000030ff00140000000000000000,10.10.13.253,10.10.210.14,2152,2152,0,0
45000024d68f4000401100000a0a29450a0a4381086808680010000030ff0014000a301000000000,10.10.5.252,10.10.67.129,2152,2152,0,0
45000024c29f4000401100000a0af3440a0a0e2e086808680010000030ff00140000000000000000,10.10.243.68,10.10.14.46,2152,2152,0,0
450000243b9f4000401100000a0abe0b0a0a1b71086808680010000030ff0014000839f400000000,10.10.90.79,10.10.27.113,2152,2152,0,0
45000024f8c24000401100000a0a1bf20a0a18da086808680010000030ff00140006747800000000,10.10.182.115,10.10.24.218,2152,2152,0,0
4500002480064000401100000a0a74cc0a0a5b7c385e08680010000030ff00140006abc400000000,10.10.116.204,10.10.91.124,2152,2152,0,0
45000024e2734000401100000a0a8d9a0a0a093e352a08680010000030ff0014000931ab00000000,10.10.141.154,10.10.9.62,2152,2152,0,0
4500002489064000401100000a0af7f50a0ae540086808680010000030ff00140000000000000000,10.10.247.245,10.10.229.64,2152,2152,0,0
45000024700f4000401100000a0aa6200a0ab86e086808680010000030ff0014000b42ff00000000,10.10.133.19,10.10.184.110,2152,2152,0,0
450000240f6f4000401100000a0a6ec10a0ada2a086808680010000030ff0014000d52c800000000,10.10.255.104,10.10.218.42,2152,2152,0,0
45000024b6b74000401100000a0a4d120a0a6dc8086808680010000030ff00140000000000000000,10.10.77.18,10.10.109.200,2152,2152,0,0
450000245a5d4000401100000a0ae85d0a0abaa9086808680010000030ff001400001db100000000,10.10.107.43,10.10.186.169,2152,2152,0,0
45000024c3194000401100000a0af2370a0ab3dd086808680010000030ff00140000000000000000,10.10.242.55,10.10.179.221,2152,2152,0,0
4500002451d44000401100000a0aabc80a0a75995c0208680010000030ff0014000fc00f00000000,10.10.171.200,10.10.117.153,2152,2152,0,0
45000024cebd4000401100000a0a42c00a0a247895d008680010000030ff00140006a7cf00000000,10.10.66.192,10.10.36.120,2152,2152,0,0
45000024a4184000401100000a0abda80a0aa855086808680010000030ff00140000487d00000000,10.10.43.79,10.10.168.85,2152,2152,0,0
450000247bd34000401100000a0aaef40a0aaffa086808680010000030ff00140000000000000000,10.10.174.244,10.10.175.250,2152,2152,0,0
45000024f2514000401100000a0ae3f80a0a4a5f086808680010000030ff0014000e4b4300000000,10.10.151.100,10.10.74.95,2152,2152,0,0
45000024c9064000401100000a0a2d210a0ae5ab086808680010000030ff0014000723a100000000,10.10.163.85,10.10.229.171,2152,2152,0,0
4500002498444000401100000a0ab8470a0ae6d1c9ec08680010000030ff00140004f39500000000,10.10.184.71,10.10.230.209,2152,2152,0,0
450000240c254000401100000a0ab2610a0aba42086808680010000030ff00140000000000000000,10.10.178.97,10.10.186.66,2152,2152,0,0
4500002413e34000401100000a0a5aa70a0abf14086808680010000030ff00140008ea8b00000000,10.10.133.159,10.10.191.20,2152,2152,0,0
450000243e404000401100000a0ad37e0a0a24d9086808680010000030ff00140006bedf00000000,10.10.147.80,10.10.36.217,2152,2152,0,0
45000024b9894000401100000a0a8bc40a0ae076086808680010000030ff00140000000000000000,10.10.139.196,10.10.224.118,2152,2152,0,0
45000024f1474000401100000a0a068d0a0a1704086808680010000030ff0014000ee66700000000,10.10.82.216,10.10.23.4,2152,2152,0,0
450000248b6d4000401100000a0ad3760a0ad52b6b0f08680010000030ff0014000ce9d800000000,10.10.211.118,10.10.213.43,2152,2152,0,0
4500002458844000401100000a0ac1ef0a0adfed086808680010000030ff0014000db38d00000000,10.10.108.78,10.10.223.237,2152,2152,0,0
450000249df04000401100000a0a374d0a0aa865086808680010000030ff00140000000000000000,10.10.55.77,10.10.168.101,2152,2152,0,0
4500002484ed4000401100000a0af91d0a0a39a2086808680010000030ff0014000190c000000000,10.10.221.247,10.10.57.162,2152,2152,0,0
45000024821b4000401100000a0ab9f70a0abb0e086808680010000030ff001400092d9400000000,10.10.74.5,10.10.187.14,2152,2152,0,0
4500002435604000401100000a0a1ab10a0ac133086808680010000030ff00140000000000000000,10.10.26.177,10.10.193.51,2152,2152,0,0
45000024648d4000401100000a0abe820a0ac1dd086808680010000030ff00140009569a00000000,10.10.102.168,10.10.193.221,2152,2152,0,0
450000245b894000401100000a0a1acf0a0a8690086808680010000030ff00140000000000000000,10.10.26.207,10.10.134.144,2152,2152,0,0
45000024ebfa4000401100000a0a2f710a0ae6cd086808680010000030ff0014000a0f2100000000,10.10.131.87,10.10.230.205,2152,2152,0,0
45000024748f4000401100000a0a45910a0a883d94de08680010000030ff001400048b6b00000000,10.10.69.145,10.10.136.61,2152,2152,0,0
45000024b0944000401100000a0aa7740a0afd7f3be408680010000030ff00140006d30a00000000,10.10.167.116,10.10.253.127,2152,2152,0,0
4500002403ae4000401100000a0a2f7a0a0a20b1086808680010000030ff00140005c0fc00000000,10.10.120.168,10.10.32.177,2152,2152,0,0
450000240e774000401100000a0a47ee0a0a1847086808680010000030ff00140000000000000000,10.10.71.238,10.10.24.71,2152,2152,0,0
45000024746e4000401100000a0af3460a0aabc3086808680010000030ff00140000000000000000,10.10.243.70,10.10.171.195,2152,2152,0,0
45000024f7734000401100000a0a2f120a0ac0c5086808680010000030ff001400091edc00000000,10.10.39.153,10.10.192.197,2152,2152,0,0
45000024113d4000401100000a0a9c820a0af826086808680010000030ff0014000b1b7200000000,10.10.117.150,10.10.248.38,2152,2152,0,0
4500002414b04000401100000a0a67050a0aebe1086808680010000030ff00140000c3b500000000,10.10.219.118,10.10.235.225,2152,2152,0,0
45000024f9124000401100000a0ad1900a0ab2e7086808680010000030ff001400085b9500000000,10.10.68.235,10.10.178.231,2152,2152,0,0
4500002439994000401100000a0a1c4f0a0a4dfa086808680010000030ff00140000000000000000,10.10.28.79,10.10.77.250,2152,2152,0,0
45000024690a4000401100000a0ab9c70a0a5cf0086808680010000030ff00140000000000000000,10.10.185.199,10.10.92.240,2152,2152,0,0
45000024d1724000401100000a0a30520a0a6000aa0608680010000030ff00140001142b00000000,10.10.48.82,10.10.96.0,2152,2152,0,0
4500002408ae4000401100000a0ab5e30a0ae422297808680010000030ff0014000201aa00000000,10.10.181.227,10.10.228.34,2152,2152,0,0
45000024133d4000401100000a0a1e0f0a0af1bb086808680010000030ff00140005079200000000,10.10.76.201,10.10.241.187,2152,2152,0,0
4500002462814000401100000a0a5ad30a0aefb2086808680010000030ff0014000dd3d000000000,10.10.230.82,10.10.239.178,2152,2152,0,0
4500002492da4000401100000a0afeed0a0a4e5d1eb108680010000030ff0014000404a100000000,10.10.254.237,10.10.78.93,2152,2152,0,0
4500002465aa4000401100000a0a78450a0ae0bc086808680010000030ff00140000000000000000,10.10.120.69,10.10.224.188,2152,2152,0,0
450000246be44000401100000a0afd770a0a50e6086808680010000030ff00140000000000000000,10.10.253.119,10.10.80.230,2152,2152,0,0
4500002437e24000401100000a0a9bf20a0afc33086808680010000030ff0014000894fe00000000,10.10.45.220,10.10.252.51,2152,2152,0,0
450000246a774000401100000a0a45a60a0aac73086808680010000030ff00140000000000000000,10.10.69.166,10.10.172.115,2152,2152,0,0
45000024dc824000401100000a0acae20a0ac2b9086808680010000030ff001400018db600000000,10.10.40.135,10.10.194.185,2152,2152,0,0
450000245beb4000401100000a0ad90a0a0a4790d71808680010000030ff0014000de6b600000000,10.10.217.10,10.10.71.144,2152,2152,0,0
45000024d4364000401100000a0aaed30a0a9208086808680010000030ff00140006908a00000000,10.10.58.34,10.10.146.8,2152,2152,0,0
450000247f074000401100000a0a4bec0a0ae41aaae008680010000030ff0014000d526e00000000,10.10.75.236,10.10.228.26,2152,2152,0,0
450000246da74000401100000a0abbf60a0a4e6c086808680010000030ff0014000c669800000000,10.10.26.249,10.10.78.108,2152,2152,0,0
45000024b76b4000401100000a0aaf500a0a7fb3086808680010000030ff00140000000000000000,10.10.175.80,10.10.127.179,2152,2152,0,0
45000024b9d24000401100000a0a37860a0a10c2086808680010000030ff00140007f71400000000,10.10.208.44,10.10.16.194,2152,2152,0,0
450000248ad14000401100000a0a84890a0a411c086808680010000030ff00140000000000000000,10.10.132.137,10.10.65.28,2152,2152,0,0
4500002474d24000401100000a0a48020a0a64b5086808680010000030ff00140000000000000000,10.10.72.2,10.10.100.181,2152,2152,0,0
45000024ee694000401100000a0a8d3f0a0a99b5086808680010000030ff00140004846a00000000,10.10.203.115,10.10.153.181,2152,2152,0,0
450000241fb14000401100000a0ad8b70a0a0417086808680010000030ff0014000286b500000000,10.10.17.243,10.10.4.23,2152,2152,0,0
45000024de924000401100000a0ae22c0a0adec6086808680010000030ff00140000000000000000,10.10.226.44,10.10.222.198,2152,2152,0,0
450000246cd94000401100000a0a8acb0a0aa4df563d08680010000030ff00140008b99100000000,10.10.138.203,10.10.164.223,2152,2152,0,0
45000024bdf94000401100000a0ac5af0a0a0a6e469408680010000030ff00140000001a00000000,10.10.197.175,10.10.10.110,2152,2152,0,0
45000024454a4000401100000a0ae0ff0a0a2a64086808680010000030ff0014000190b100000000,10.10.116.132,10.10.42.100,2152,2152,0,0
450000246c344000401100000a0a4f030a0ab941214808680010000030ff00140002c21a00000000,10.10.79.3,10.10.185.65,2152,2152,0,0
45000024e64f4000401100000a0a328b0a0a37db959808680010000030ff001400039e2700000000,10.10.50.139,10.10.55.219,2152,2152,0,0
45000024e95d4000401100000a0a87370a0ae582086808680010000030ff00140001c72100000000,10.10.212.40,10.10.229.130,2152,2152,0,0
